year,country,min_temp,max_temp,min_prec,max_prec
2034,Tonga,20.82,28.82,1220.42,2151.32
2034,Trinidad and Tobago,22.92,30.89,1076.71,1546.91
2034,Tunisia,3.16,43.46,128.89,271.41
2034,Turkmenistan,-10.84,44.49,119.72,240.78
2034,Turks and Caicos Islands (U.K.),22.18,29.84,606.0,961.12
2034,Tuvalu,25.48,30.02,2225.53,3651.44
2034,Türkiye,-11.08,35.77,542.5,841.46
2034,U.S. Minor Outlying Islands,21.65,28.95,708.23,1533.06
2034,Uganda,16.92,33.31,1528.54,2053.59
2034,Ukraine,-15.69,34.93,542.59,822.47
2034,United Arab Emirates,10.02,46.15,13.3,103.27
2034,United Kingdom,-3.26,24.75,865.65,1168.67
2034,United States Virgin Islands (U.S.),23.71,29.64,755.7,1203.14
2034,United States of America,-18.6,34.85,670.14,997.74
2034,Uruguay,0.31,35.9,1030.98,1579.21
2034,Uzbekistan,-15.88,42.2,185.91,334.4
2034,Vanuatu,21.06,29.3,1590.96,2703.96
2034,Vatican City,-2.07,35.88,708.03,1060.24
2034,Vietnam,12.19,34.96,1686.05,2387.4
2034,Wallis and Futuna (Fr.),24.67,29.72,2193.53,3210.09
2034,West Bank and Gaza,4.09,38.75,214.46,438.86
2034,Zambia,10.26,36.79,904.54,1243.18
2034,Zimbabwe,6.99,38.07,489.05,837.38
2035,Afghanistan,-13.99,37.05,235.25,492.81
2035,Albania,-6.97,33.58,967.04,1533.73
2035,Algeria,2.38,45.74,38.89,100.14
2035,American Samoa (U.S.),24.47,29.55,2025.0,2788.13
2035,Andorra,-13.1,27.07,762.23,1128.19
2035,Angola,11.26,35.54,962.52,1315.93
2035,Anguilla (U.K.),23.52,29.46,648.07,1090.43
2035,Antigua and Barbuda,23.64,29.43,642.65,1120.31
2035,Arab Republic of Egypt,4.81,43.31,5.45,33.92
2035,Argentina,-3.94,35.42,629.29,977.11
2035,Armenia,-17.29,30.61,726.89,996.56
2035,Aruba (Neth.),24.99,29.91,467.06,897.6
2035,Australia,5.21,42.31,277.22,620.58
2035,Austria,-14.37,30.54,1016.12,1434.92
2035,Azerbaijan,-9.49,36.1,505.75,723.55
2035,Bahrain,13.01,38.17,18.97,115.29
2035,Bangladesh,11.12,37.08,1876.57,2852.75
2035,Barbados,24.37,29.37,843.56,1258.24
2035,Belarus,-18.08,32.73,639.05,926.82
2035,Belgium,-6.45,31.83,728.34,1039.94
2035,Belize,16.13,35.22,1274.84,1852.83
2035,Benin,18.21,40.01,1009.81,1361.13
2035,Bermuda (U.K.),12.96,28.97,1163.04,1615.68
2035,Bhutan,-6.17,22.59,2902.34,3827.92
2035,Bolivia,6.03,34.23,1228.1,1653.91
2035,"Bonaire, Sint Eustatius and Saba",24.92,29.84,611.03,1054.29
2035,Bosnia and Herzegovina,-12.13,33.76,956.56,1448.41
2035,Botswana,2.98,39.79,293.61,556.22
2035,Bouvet Island (Nor.),-9.9,4.89,921.36,1073.44
2035,Brazil,15.88,37.12,1435.14,2019.93
2035,British Indian Ocean Territory (U.K.),24.8,29.51,1871.16,2833.31
2035,British Virgin Islands (U.K.),23.56,29.55,722.95,1143.74
2035,Brunei Darussalam,21.99,33.29,2790.31,3494.68
2035,Bulgaria,-10.54,34.99,586.9,914.01
2035,Burkina Faso,15.54,42.62,571.55,868.82
2035,Burundi,14.47,30.1,1822.72,2306.74
2035,Cabo Verde,18.98,28.6,90.84,249.7
2035,Cambodia,17.44,38.04,1543.46,2038.6
2035,Cameroon,16.82,36.33,1700.98,2087.88
2035,Canada,-35.52,27.01,586.56,803.18
2035,Cayman Islands (U.K.),22.32,30.58,817.91,1328.4
2035,Central African Republic,16.81,39.22,1351.01,1696.25
2035,Chad,10.28,43.56,285.4,471.32
2035,Chile,-3.91,23.78,1218.8,1674.69
2035,China,-18.92,31.14,696.09,1008.73
2035,China,6.58,30.06,2138.22,3390.71
2035,Christmas Island (Aus.),24.52,29.56,827.04,1528.59
2035,Cocos (Keeling) Islands (Aus.),24.18,29.1,938.75,1667.22
2035,Colombia,18.77,33.04,3023.0,3781.32
2035,Comoros,21.14,29.45,1001.42,1458.65
2035,Congo,18.56,34.45,1518.69,1890.66
2035,Cook Islands (N.Z.),20.97,28.72,1292.15,2137.3
2035,Costa Rica,18.27,30.42,2733.21,3963.28
2035,Croatia,-8.44,34.95,860.17,1334.79
2035,Cuba,15.51,33.91,753.59,1150.53
2035,Curaçao (Neth.),25.07,29.91,642.88,1116.48
2035,Cyprus,4.19,35.3,262.03,486.65
2035,Czech Republic,-12.31,33.02,678.7,951.75
2035,Côte d'Ivoire,18.41,37.2,1185.34,1549.73
2035,D. P. R. of Korea,-20.78,30.86,960.8,1525.52
2035,Democratic Republic of Congo,17.71,34.86,1668.97,2083.85
2035,Denmark,-5.77,26.91,662.31,926.03
2035,Djibouti,17.59,41.82,164.45,388.42
2035,Dominica,23.34,28.81,845.72,1367.8
2035,Dominican Republic,17.48,31.89,840.47,1278.19
2035,Ecuador,15.07,29.08,2699.63,3460.73
2035,El Salvador,16.51,35.46,1204.59,1816.31
2035,Equatorial Guinea,19.68,31.99,2810.73,3345.39
2035,Eritrea,15.87,40.23,270.71,554.64
2035,Estonia,-15.52,28.85,642.46,891.99
2035,Eswatini,5.45,36.48,712.76,1037.47
2035,Ethiopia,14.22,35.35,893.59,1310.97
2035,Faroe Islands (Den.),-1.44,14.07,995.89,1266.33
2035,Federated States of Micronesia,25.42,29.68,2721.38,3877.74
2035,Fiji,18.28,30.12,1625.78,2737.06
2035,Finland,-7.17,23.21,559.79,756.54
2035,Finland,-22.82,28.31,626.98,850.21
2035,France,-6.27,33.29,758.42,1126.23
2035,France,22.83,29.34,766.3,1283.38
2035,France,21.0,35.65,1359.23,2130.76
2035,France,22.35,29.75,776.29,1238.34
2035,France,23.74,29.68,814.55,1212.23
2035,France,13.48,27.11,1202.56,2041.01
2035,French Polynesia (Fr.),22.99,28.71,1008.47,1721.4
2035,French Southern and Antarctic Lands (Fr.),-4.19,11.63,1634.12,1881.89
2035,Gabon,18.86,33.57,1915.62,2372.46
2035,Georgia,-14.22,31.02,1105.98,1502.2
2035,Germany,-9.54,32.76,750.77,1046.9
2035,Ghana,19.89,38.24,1055.1,1386.34
2035,Gibraltar (U.K.),9.07,30.03,405.27,941.5
2035,Greece,-3.1,34.68,566.65,935.61
2035,Greenland (Den.),-40.81,2.96,351.01,579.02
2035,Grenada,24.5,29.52,966.34,1389.81
2035,Guam (U.S.),25.23,29.7,1691.22,2461.87
2035,Guatemala,12.56,34.35,1556.93,2148.56
2035,Guernsey (U.K.),2.76,21.97,768.95,1085.26
2035,Guinea,16.42,38.76,1562.24,2114.62
2035,Guinea-Bissau,17.7,40.0,1140.65,1768.33
2035,Guyana,20.5,34.49,1369.02,2073.6
2035,Haiti,18.8,32.28,726.88,1113.23
2035,Heard Island and McDonald Islands (Aus.),-3.75,7.26,1137.66,1299.9
2035,Honduras,15.21,34.14,1311.87,1958.5
2035,"Hong Kong, SAR",7.21,33.41,1387.73,2176.88
2035,Hungary,-10.39,36.87,534.7,845.77
2035,Iceland,-13.86,15.84,1190.83,1626.85
2035,India,8.36,40.73,919.4,1590.25
2035,Indonesia,20.58,32.33,2621.89,3578.72
2035,Iraq,-0.01,48.14,126.16,308.68
2035,Ireland,-1.98,23.83,907.36,1226.58
2035,Islamic Republic of Iran,-5.82,41.66,176.3,407.39
2035,Isle of Man (U.K.),1.91,19.98,909.72,1242.45
2035,Israel,4.37,38.76,136.5,286.39
2035,Italy,-4.06,32.78,770.98,1224.01
2035,Jamaica,18.8,31.94,885.67,1322.67
2035,Japan,-6.44,31.28,1534.36,2076.47
2035,Jersey (U.K.),1.95,23.56,835.93,1181.24
2035,Jordan,-0.5,41.31,41.69,115.97
2035,Kazakhstan,-26.58,38.87,271.35,431.06
2035,Kenya,18.07,35.75,586.01,994.45
2035,Kiribati,24.86,29.37,633.85,2285.15
2035,Kosovo,-12.2,35.44,647.35,988.78
2035,Kuwait,3.81,49.21,44.9,215.25
2035,Kyrgyz Republic,-24.59,24.38,776.51,1095.42
2035,Lao People's Democratic Republic,9.22,35.39,1674.91,2332.27
2035,Latvia,-15.99,30.16,656.59,926.88
2035,Lebanon,-2.22,33.9,384.18,720.16
2035,Lesotho,-7.75,29.66,917.1,1261.0
2035,Liberia,20.03,33.9,2006.84,2605.87
2035,Libya,2.54,44.18,10.61,40.0
2035,Liechtenstein,-16.02,28.44,1644.69,2285.5
2035,Lithuania,-15.52,31.29,653.09,940.13
2035,Luxembourg,-8.2,32.44,753.55,1061.6
2035,"Macau, SAR",7.68,33.39,1399.53,2224.71
2035,Madagascar,12.56,33.81,1148.41,1662.33
2035,Malawi,12.54,34.39,1120.22,1541.63
2035,Malaysia,20.61,33.36,2515.87,3242.18
2035,Maldives,25.14,30.16,1612.46,2273.99
2035,Mali,10.95,45.47,229.86,389.93
2035,Malta,10.75,29.94,281.59,533.77
2035,Marshall Islands,25.38,29.57,2088.09,3068.88
2035,Mauritania,9.7,46.37,41.85,136.56
2035,Mauritius,18.0,29.34,752.01,1336.51
2035,Mexico,4.51,36.79,636.77,991.99
2035,Moldova,-13.33,35.93,479.49,775.69
2035,Monaco,2.59,28.55,595.22,1084.55
2035,Mongolia,-32.03,33.87,225.46,366.6
2035,Montenegro,-10.97,31.64,1275.49,1984.03
2035,Montserrat (U.K.),23.73,29.4,607.27,1060.02
2035,Morocco,2.11,39.91,177.82,386.93
2035,Mozambique,13.22,37.89,666.26,1045.04
2035,Myanmar,10.34,36.71,2040.88,2800.89
2035,Namibia,4.09,38.05,204.7,424.71
2035,Nauru,25.4,29.97,908.64,3411.39
2035,Nepal,-5.45,27.86,1740.29,2591.89
2035,Netherlands,-5.6,30.54,701.76,997.58
2035,New Caledonia (Fr.),14.22,30.02,986.73,1883.08
2035,New Zealand,-1.81,23.56,1371.08,1848.1
2035,Nicaragua,19.29,34.28,1364.47,2025.7
2035,Niger,8.25,44.51,76.74,186.67
2035,Nigeria,16.66,40.34,1017.98,1385.1
2035,Niue (N.Z.),21.52,29.1,1386.64,2280.39
2035,Norfolk Island (Aus.),15.3,25.32,749.91,1226.21
2035,North Macedonia,-11.13,35.72,564.15,892.02
2035,Northern Mariana Islands (U.S.),24.65,29.89,1464.9,2207.38
2035,Norway,-19.24,24.4,1135.45,1525.09
2035,Oman,10.97,45.1,13.2,106.12
2035,Pakistan,-1.14,41.82,294.57,624.91
2035,Palau,25.4,29.76,2512.94,3282.45
2035,Panama,21.22,31.51,2844.05,3696.64
2035,Papua New Guinea,18.92,30.54,3225.34,4353.07
2035,Paraguay,4.61,40.69,1102.42,1661.89
2035,Peru,11.09,28.79,1870.97,2326.61
2035,Philippines,20.72,32.45,2085.82,2972.53
2035,Pitcairn Islands (U.K.),18.48,27.16,937.05,1596.87
2035,Poland,-12.85,32.8,652.59,918.65
2035,Portugal,0.48,35.74,522.02,1003.14
2035,Puerto Rico (U.S.),19.83,31.07,821.12,1299.25
2035,Qatar,10.11,44.69,18.15,115.33
2035,R. B. de Venezuela,20.15,35.17,1778.42,2433.12
2035,Republic of Korea,-10.58,32.92,1056.69,1628.61
2035,Republic of Yemen,9.37,40.19,104.23,252.54
2035,Romania,-13.01,34.72,659.1,1006.55
2035,Russian Federation,-37.49,30.04,526.91,739.01
2035,Rwanda,13.64,28.56,1465.26,1885.86
2035,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",14.33,23.93,599.83,796.35
2035,Saint Kitts and Nevis,23.58,29.38,610.26,1094.05
2035,Saint Lucia,21.99,30.71,728.13,1109.24
2035,Saint Vincent and the Grenadines,24.45,29.4,894.08,1299.6
2035,Saint-Barthélemy (Fr.),23.56,29.47,625.33,1076.15
2035,Saint-Martin (Fr.),23.57,29.47,631.76,1093.73
2035,Saint-Pierre-et-Miquelon (Fr.),-9.1,20.37,1414.5,1719.41
2035,Samoa,22.73,28.84,2151.13,3001.5
2035,San Marino,-0.76,34.18,655.75,1034.33
2035,Saudi Arabia,4.46,45.64,25.83,120.08
2035,Senegal,15.88,43.61,410.9,765.6
2035,Serbia,-11.89,36.62,612.97,938.81
2035,Seychelles,24.22,29.73,1074.23,1636.03
2035,Sierra Leone,19.86,36.77,2201.89,2981.72
2035,Singapore,24.14,31.29,1896.03,2644.45
2035,Sint Maarten (Neth.),23.57,29.46,631.27,1093.13
2035,Slovak Republic,-13.44,33.59,692.71,1030.22
2035,Slovenia,-10.4,32.78,998.52,1563.8
2035,Solomon Islands,23.55,29.99,3139.87,4155.92
2035,Somalia,18.68,37.25,221.32,481.33
2035,South Africa,-0.13,37.04,406.93,653.74
2035,South Sudan,18.93,41.14,1056.57,1424.02
2035,Spain,-2.77,35.94,472.65,805.56
2035,Sri Lanka,20.1,34.59,1396.08,2106.51
2035,Sudan,10.39,43.62,200.99,344.17
2035,Suriname,21.06,36.09,1191.81,1924.87
2035,Svalbard and Jan Mayen (Nor.),-28.24,6.92,498.64,741.61
2035,Sweden,-19.66,27.23,686.98,938.35
2035,Switzerland,-15.05,27.71,1349.51,1928.88
2035,Syrian Arab Republic,-1.8,43.06,153.61,295.93
2035,São Tomé and Príncipe,23.4,29.32,1342.98,1829.5
2035,Tajikistan,-25.83,25.1,589.03,912.38
2035,Tanzania,14.73,33.78,962.44,1365.37
2035,Thailand,14.66,37.99,1365.87,1924.91
2035,The Bahamas,17.2,30.75,732.3,1127.51
2035,The Gambia,16.66,41.09,589.17,1068.87
2035,Timor-Leste,18.94,31.28,1258.3,2002.85
2035,Togo,18.86,38.28,1233.18,1596.5
2035,Tokelau (N.Z.),25.34,29.89,2185.5,3217.8
2035,Tonga,20.89,28.85,1236.72,2156.24
2035,Trinidad and Tobago,22.97,30.92,1078.33,1546.63
2035,Tunisia,3.25,43.56,123.84,268.86
2035,Turkmenistan,-10.77,44.55,120.28,241.75
2035,Turks and Caicos Islands (U.K.),22.23,29.87,603.49,957.79
2035,Tuvalu,25.5,30.05,2225.24,3661.3
2035,Türkiye,-10.97,35.87,543.04,832.71
2035,U.S. Minor Outlying Islands,21.71,28.98,715.02,1532.98
2035,Uganda,16.96,33.32,1518.42,2061.29
2035,Ukraine,-15.49,35.05,544.67,820.41
2035,United Arab Emirates,10.09,46.17,13.33,106.24
2035,United Kingdom,-3.33,24.84,867.22,1170.87
2035,United States Virgin Islands (U.S.),23.78,29.67,746.58,1202.14
2035,United States of America,-18.46,34.91,671.31,997.26
2035,Uruguay,0.26,36.0,1028.82,1576.19
2035,Uzbekistan,-15.72,42.26,185.87,333.51
2035,Vanuatu,21.1,29.33,1588.86,2703.58
2035,Vatican City,-2.01,36.0,703.2,1060.73
2035,Vietnam,12.19,34.98,1682.22,2394.89
2035,Wallis and Futuna (Fr.),24.69,29.75,2217.23,3223.12
2035,West Bank and Gaza,4.17,38.78,211.75,442.0
2035,Zambia,10.3,36.84,907.78,1246.58
2035,Zimbabwe,7.02,38.15,498.51,834.2
2036,Afghanistan,-13.97,37.1,234.09,495.55
2036,Albania,-6.84,33.69,966.98,1531.09
2036,Algeria,2.4,45.8,38.02,98.87
2036,American Samoa (U.S.),24.49,29.58,2026.53,2774.36
2036,Andorra,-13.17,27.19,773.99,1131.82
2036,Angola,11.29,35.58,965.45,1314.68
2036,Anguilla (U.K.),23.58,29.47,636.49,1091.02
2036,Antigua and Barbuda,23.68,29.43,627.58,1125.5
2036,Arab Republic of Egypt,4.88,43.39,5.43,33.56
2036,Argentina,-3.96,35.45,626.92,974.03
2036,Armenia,-17.16,30.65,725.22,991.67
2036,Aruba (Neth.),25.0,29.94,471.76,892.59
2036,Australia,5.23,42.35,278.55,625.59
2036,Austria,-14.37,30.59,1019.95,1439.14
2036,Azerbaijan,-9.38,36.11,506.66,721.04
2036,Bahrain,13.07,38.23,18.86,118.23
2036,Bangladesh,11.15,37.15,1873.58,2852.15
2036,Barbados,24.41,29.39,843.31,1256.9
2036,Belarus,-18.05,32.86,637.29,928.78
2036,Belgium,-6.59,31.86,732.52,1041.06
2036,Belize,16.13,35.27,1255.42,1862.95
2036,Benin,18.26,40.04,1005.66,1359.36
2036,Bermuda (U.K.),12.99,29.0,1160.44,1627.87
2036,Bhutan,-6.08,22.63,2901.21,3855.95
2036,Bolivia,6.09,34.26,1226.67,1652.02
2036,"Bonaire, Sint Eustatius and Saba",24.95,29.86,612.24,1049.79
2036,Bosnia and Herzegovina,-12.05,33.83,955.27,1441.92
2036,Botswana,3.07,39.8,299.52,556.64
2036,Bouvet Island (Nor.),-9.98,4.92,921.37,1075.84
2036,Brazil,15.89,37.14,1432.86,2019.86
2036,British Indian Ocean Territory (U.K.),24.81,29.52,1870.23,2839.44
2036,British Virgin Islands (U.K.),23.61,29.57,717.82,1141.24
2036,Brunei Darussalam,22.01,33.32,2800.1,3514.81
2036,Bulgaria,-10.47,35.09,588.0,913.29
2036,Burkina Faso,15.59,42.65,571.24,870.24
2036,Burundi,14.5,30.14,1813.32,2307.78
2036,Cabo Verde,19.03,28.62,91.19,250.09
2036,Cambodia,17.45,38.06,1545.82,2042.58
2036,Cameroon,16.88,36.35,1698.07,2089.06
2036,Canada,-35.33,27.07,586.65,804.34
2036,Cayman Islands (U.K.),22.29,30.61,813.19,1338.47
2036,Central African Republic,16.87,39.23,1354.06,1699.6
2036,Chad,10.34,43.61,286.3,471.55
2036,Chile,-3.89,23.81,1219.81,1665.38
2036,China,-18.9,31.18,695.32,1010.02
2036,China,6.56,30.09,2141.52,3389.25
2036,Christmas Island (Aus.),24.57,29.59,838.35,1534.97
2036,Cocos (Keeling) Islands (Aus.),24.22,29.13,929.88,1685.3
2036,Colombia,18.8,33.07,3010.31,3786.27
2036,Comoros,21.18,29.47,993.26,1458.83
2036,Congo,18.62,34.47,1522.24,1886.79
2036,Cook Islands (N.Z.),21.03,28.74,1278.38,2139.51
2036,Costa Rica,18.29,30.44,2714.26,3961.65
2036,Croatia,-8.4,35.03,860.91,1333.58
2036,Cuba,15.47,33.95,753.18,1151.22
2036,Curaçao (Neth.),25.1,29.94,649.34,1105.94
2036,Cyprus,4.3,35.33,259.9,483.88
2036,Czech Republic,-12.33,33.08,680.94,954.87
2036,Côte d'Ivoire,18.46,37.23,1183.22,1552.86
2036,D. P. R. of Korea,-20.72,30.89,957.33,1531.78
2036,Democratic Republic of Congo,17.75,34.87,1670.64,2085.22
2036,Denmark,-5.8,26.99,669.38,924.71
2036,Djibouti,17.61,41.87,164.13,394.04
2036,Dominica,23.35,28.82,837.36,1378.97
2036,Dominican Republic,17.5,31.92,837.47,1285.3
2036,Ecuador,15.08,29.1,2704.86,3470.96
2036,El Salvador,16.53,35.51,1185.13,1811.46
2036,Equatorial Guinea,19.72,32.03,2796.9,3350.38
2036,Eritrea,15.94,40.26,272.25,564.33
2036,Estonia,-15.44,28.91,643.79,889.05
2036,Eswatini,5.52,36.45,721.43,1037.82
2036,Ethiopia,14.25,35.37,892.32,1322.06
2036,Faroe Islands (Den.),-1.43,14.1,994.73,1274.27
2036,Federated States of Micronesia,25.45,29.71,2733.94,3868.17
2036,Fiji,18.32,30.14,1637.27,2764.22
2036,Finland,-7.24,23.25,562.02,757.84
2036,Finland,-22.69,28.33,626.76,850.84
2036,France,-6.32,33.37,768.92,1128.19
2036,France,22.87,29.36,752.14,1294.32
2036,France,21.02,35.67,1364.21,2115.13
2036,France,22.37,29.77,771.43,1243.75
2036,France,23.76,29.69,806.37,1212.49
2036,France,13.51,27.13,1208.53,2066.53
2036,French Polynesia (Fr.),23.03,28.72,996.76,1726.43
2036,French Southern and Antarctic Lands (Fr.),-4.17,11.64,1634.29,1884.39
2036,Gabon,18.91,33.6,1911.18,2368.3
2036,Georgia,-14.05,31.08,1106.19,1492.64
2036,Germany,-9.58,32.82,754.72,1049.32
2036,Ghana,19.92,38.27,1053.47,1387.1
2036,Gibraltar (U.K.),9.07,30.1,393.27,957.5
2036,Greece,-3.02,34.77,568.05,938.19
2036,Greenland (Den.),-40.81,2.96,349.71,578.2
2036,Grenada,24.52,29.53,965.83,1389.32
2036,Guam (U.S.),25.27,29.73,1705.59,2482.13
2036,Guatemala,12.56,34.41,1539.84,2153.25
2036,Guernsey (U.K.),2.66,21.97,783.28,1091.54
2036,Guinea,16.48,38.8,1564.76,2102.52
2036,Guinea-Bissau,17.74,40.06,1145.6,1751.99
2036,Guyana,20.53,34.52,1366.54,2059.09
2036,Haiti,18.83,32.32,724.02,1119.44
2036,Heard Island and McDonald Islands (Aus.),-3.76,7.26,1142.97,1299.42
2036,Honduras,15.22,34.2,1295.32,1961.6
2036,"Hong Kong, SAR",7.26,33.46,1391.64,2181.52
2036,Hungary,-10.37,37.0,534.4,847.92
2036,Iceland,-13.81,15.88,1182.25,1618.26
2036,India,8.39,40.8,921.63,1595.19
2036,Indonesia,20.61,32.36,2619.08,3585.47
2036,Iraq,0.06,48.19,124.6,309.5
2036,Ireland,-2.01,23.87,910.1,1227.91
2036,Islamic Republic of Iran,-5.75,41.71,175.7,409.83
2036,Isle of Man (U.K.),1.82,20.04,912.16,1242.72
2036,Israel,4.44,38.81,135.7,285.43
2036,Italy,-4.03,32.85,773.17,1222.56
2036,Jamaica,18.8,31.98,886.82,1326.1
2036,Japan,-6.44,31.33,1535.49,2071.73
2036,Jersey (U.K.),1.89,23.59,850.41,1184.17
2036,Jordan,-0.44,41.39,41.08,115.61
2036,Kazakhstan,-26.52,38.86,271.31,430.26
2036,Kenya,18.1,35.76,581.76,1000.14
2036,Kiribati,24.89,29.4,630.17,2299.82
2036,Kosovo,-12.08,35.52,646.51,985.66
2036,Kuwait,3.87,49.26,41.78,219.67
2036,Kyrgyz Republic,-24.62,24.43,776.14,1094.22
2036,Lao People's Democratic Republic,9.23,35.41,1672.47,2342.77
2036,Latvia,-15.88,30.28,655.73,926.98
2036,Lebanon,-2.2,33.94,379.64,715.54
2036,Lesotho,-7.74,29.66,928.8,1261.08
2036,Liberia,20.07,33.93,2015.83,2611.35
2036,Libya,2.57,44.27,10.43,39.53
2036,Liechtenstein,-16.08,28.49,1661.6,2298.81
2036,Lithuania,-15.47,31.38,650.46,939.35
2036,Luxembourg,-8.27,32.47,764.92,1064.07
2036,"Macau, SAR",7.73,33.45,1402.01,2229.32
2036,Madagascar,12.6,33.84,1150.28,1661.11
2036,Malawi,12.56,34.43,1122.66,1540.34
2036,Malaysia,20.64,33.38,2514.21,3259.63
2036,Maldives,25.15,30.17,1625.28,2279.07
2036,Mali,10.98,45.52,229.16,390.4
2036,Malta,10.82,30.0,279.66,530.14
2036,Marshall Islands,25.42,29.59,2087.89,3068.26
2036,Mauritania,9.73,46.43,41.42,135.68
2036,Mauritius,18.02,29.37,750.45,1326.01
2036,Mexico,4.53,36.85,635.13,989.23
2036,Moldova,-13.2,36.06,480.62,770.68
2036,Monaco,2.51,28.59,601.36,1086.29
2036,Mongolia,-31.98,33.93,225.67,368.28
2036,Montenegro,-10.9,31.73,1274.21,1974.96
2036,Montserrat (U.K.),23.77,29.41,592.41,1067.97
2036,Morocco,2.14,39.98,174.14,381.12
2036,Mozambique,13.24,37.93,668.78,1043.02
2036,Myanmar,10.38,36.73,2036.52,2806.97
2036,Namibia,4.16,38.07,208.15,425.69
2036,Nauru,25.44,29.98,872.76,3412.34
2036,Nepal,-5.39,27.93,1746.33,2617.7
2036,Netherlands,-5.7,30.6,703.25,995.9
2036,New Caledonia (Fr.),14.23,30.04,991.77,1898.58
2036,New Zealand,-1.76,23.6,1363.27,1845.05
2036,Nicaragua,19.3,34.33,1341.16,2029.84
2036,Niger,8.29,44.55,77.19,186.94
2036,Nigeria,16.72,40.36,1018.21,1384.35
2036,Niue (N.Z.),21.55,29.13,1399.42,2298.01
2036,Norfolk Island (Aus.),15.36,25.34,748.83,1227.06
2036,North Macedonia,-10.97,35.82,562.76,893.19
2036,Northern Mariana Islands (U.S.),24.71,29.92,1476.59,2228.3
2036,Norway,-19.26,24.44,1132.43,1522.34
2036,Oman,11.04,45.13,13.22,107.27
2036,Pakistan,-1.12,41.89,295.59,622.95
2036,Palau,25.45,29.8,2523.23,3288.93
2036,Panama,21.24,31.54,2844.48,3695.3
2036,Papua New Guinea,18.96,30.58,3217.72,4352.96
2036,Paraguay,4.58,40.73,1104.53,1652.76
2036,Peru,11.12,28.82,1871.74,2327.48
2036,Philippines,20.74,32.47,2100.96,2993.01
2036,Pitcairn Islands (U.K.),18.51,27.16,930.17,1593.44
2036,Poland,-12.84,32.89,651.54,918.0
2036,Portugal,0.45,35.78,517.71,1006.3
2036,Puerto Rico (U.S.),19.88,31.09,818.8,1309.42
2036,Qatar,10.18,44.75,18.57,118.59
2036,R. B. de Venezuela,20.18,35.22,1768.63,2430.23
2036,Republic of Korea,-10.56,32.94,1052.83,1618.9
2036,Republic of Yemen,9.41,40.22,106.28,256.4
2036,Romania,-12.89,34.85,659.8,1006.43
2036,Russian Federation,-37.38,30.09,526.87,740.43
2036,Rwanda,13.67,28.61,1466.01,1893.28
2036,"Saint Helena, Ascension and Tristan da Cunha (U.K.)",14.34,23.98,599.88,798.19
2036,Saint Kitts and Nevis,23.61,29.39,594.97,1100.1
2036,Saint Lucia,22.01,30.73,725.6,1110.93
2036,Saint Vincent and the Grenadines,24.49,29.42,892.23,1302.28
2036,Saint-Barthélemy (Fr.),23.61,29.48,612.73,1079.24
2036,Saint-Martin (Fr.),23.62,29.48,619.31,1096.11
2036,Saint-Pierre-et-Miquelon (Fr.),-8.93,20.44,1419.95,1719.41
2036,Samoa,22.75,28.87,2173.54,2985.61
2036,San Marino,-0.7,34.25,655.64,1030.15
2036,Saudi Arabia,4.54,45.69,25.46,122.35
2036,Senegal,15.94,43.66,408.75,760.08
2036,Serbia,-11.81,36.71,608.71,935.17
2036,Seychelles,24.24,29.75,1067.12,1642.9
2036,Sierra Leone,19.9,36.81,2221.17,2975.81
2036,Singapore,24.17,31.34,1885.19,2662.61
2036,Sint Maarten (Neth.),23.62,29.47,618.77,1095.5
2036,Slovak Republic,-13.45,33.68,691.97,1032.39
2036,Slovenia,-10.4,32.82,999.5,1565.29
2036,Solomon Islands,23.57,30.01,3138.97,4176.43
2036,Somalia,18.71,37.27,220.45,485.41
2036,South Africa,-0.11,37.06,411.39,654.37
2036,South Sudan,19.0,41.15,1055.76,1435.85
2036,Spain,-2.79,36.0,472.24,807.83
2036,Sri Lanka,20.15,34.61,1399.76,2117.02
2036,Sudan,10.49,43.66,202.04,344.93
2036,Suriname,21.08,36.13,1191.77,1911.68
2036,Svalbard and Jan Mayen (Nor.),-28.18,6.92,498.21,737.94
2036,Sweden,-19.65,27.27,689.86,936.92
2036,Switzerland,-15.14,27.76,1366.38,1937.62
2036,Syrian Arab Republic,-1.71,43.13,153.41,294.75
2036,São Tomé and Príncipe,23.43,29.35,1342.31,1833.1
2036,Tajikistan,-25.84,25.16,586.3,908.7
2036,Tanzania,14.77,33.81,962.48,1365.9
2036,Thailand,14.66,38.01,1367.27,1930.29
2036,The Bahamas,17.16,30.78,733.2,1128.22
2036,The Gambia,16.7,41.15,585.6,1062.79
2036,Timor-Leste,18.98,31.31,1254.76,2017.89
2036,Togo,18.89,38.31,1227.67,1595.39
2036,Tokelau (N.Z.),25.36,29.91,2159.86,3216.57
2036,Tonga,20.94,28.87,1252.69,2164.26
2036,Trinidad and Tobago,23.0,30.94,1080.98,1551.38
2036,Tunisia,3.3,43.64,120.8,266.68
2036,Turkmenistan,-10.71,44.58,120.34,242.23
2036,Turks and Caicos Islands (U.K.),22.28,29.9,601.0,960.55
2036,Tuvalu,25.51,30.07,2206.32,3670.72
2036,Türkiye,-10.86,35.96,544.39,827.68
2036,U.S. Minor Outlying Islands,21.75,29.0,719.16,1534.42
2036,Uganda,16.99,33.33,1513.28,2068.18
